Transportation,Transportation,Transportation,Transportation,Transportation,Transportation,Transportation,Transportation,Transportation,Transportation,Transportation,Transportation,Transportation,Transportation
travel_time_average,transportation_home_rate,transportation_car_alone_rate,transportation_walk_rate,transportation_carpool_rate,transportation_motorcycle_rate,transportation_bicycle_rate,transportation_public_rate,travel_time_less_than_10_rate,travel_time_10_19_rate,travel_time_20_29_rate,travel_time_30_39_rate,travel_time_40_59_rate,travel_time_60_89_rate
21,0.029265599,0.775814467,0.002484815,0.124516842,0.003589177,0.032302595,0.028161237,0.084186576,0.406712173,0.27559727,0.099544937,0.11149033,0.022468714
20,0.065494239,0.825955124,0,0.089144936,0.008489994,0,0.00667071,0.118754056,0.410123297,0.239454899,0.151849448,0.053861129,0.012329656
20,0.081300813,0.834146341,0.004065041,0.053658537,0.008943089,0,0.013821138,0.142477876,0.391150442,0.24159292,0.101769912,0.111504425,0.011504425
23,0.075872534,0.766312595,0.006828528,0.047040971,0.010622155,0.012139605,0.031107739,0.105090312,0.310344828,0.331691297,0.173234811,0.036124795,0.028735632
22,0.048905109,0.810218978,0.016058394,0.082481752,0,0.01459854,0.012408759,0.141980046,0.286262471,0.337682272,0.127398312,0.063699156,0.030698388
19,0.039525692,0.787055336,0,0.095849802,0,0.016304348,0.031620553,0.159979424,0.341563786,0.227880658,0.202674897,0.057098765,0.007716049
21,0.04703566,0.696565303,0.016189018,0.162108948,0,0.017720411,0.053380004,0.069100092,0.460284665,0.247245179,0.076675849,0.126951331,0.016069789
24,0.073613767,0.76959847,0.01625239,0.11042065,0.010516252,0.003824092,0,0.174406605,0.192982456,0.233230134,0.238906089,0.122807018,0.030959752
20,0.04203691,0.907040328,0.005809979,0.030758715,0,0.004442925,0.005468216,0.107028184,0.361398502,0.379236532,0.075990011,0.053870853,0.017838031
19,0.076891782,0.835638731,0.004475183,0.047599675,0,0.012205045,0.020341741,0.186425738,0.394446893,0.207139709,0.135742618,0.040105773,0.026443367
25,0.018114012,0.809270112,0.011188066,0.096963239,0.009057006,0.003729355,0.043686734,0.115572436,0.266413456,0.284861639,0.157352143,0.148670646,0.016820402
22,0.071387778,0.849800114,0.01541976,0.0256996,0.013135351,0,0.024557396,0.165436654,0.292127921,0.199876999,0.188191882,0.129766298,0.024600246
21,0.014388489,0.768791863,0.044902009,0.118580997,0.004961548,0.019350037,0.029025056,0.15857035,0.297256481,0.31210672,0.136420841,0.082053864,0
23,0.077644607,0.733715477,0.032829599,0.053673788,0,0,0.07139135,0.082485876,0.366101695,0.261016949,0.136723164,0.114124294,0.024858757
19,0.085770947,0.764501735,0.023301934,0.041150223,0,0.053049083,0.032226078,0.168655098,0.330802603,0.232646421,0.189804772,0.078091106,0
21,0.04778157,0.783845279,0.016496018,0.108646189,0.0221843,0.007394767,0.009101251,0.166069295,0.3739546,0.204301075,0.117084827,0.09916368,0.039426523
27,0.045230631,0.844155844,0.004926108,0.077922078,0.005373936,0.014778325,0.003134796,0.070825516,0.254221388,0.234052533,0.151500938,0.245309568,0.039399625
20,0.053142565,0.782319877,0.007664793,0.145631068,0,0.011241696,0,0.221262817,0.347004857,0.189962223,0.120345386,0.057744199,0.049649217
38,0.061442565,0.864648264,0.002671416,0.071237756,0,0,0,0.031309298,0.167931689,0.290322581,0.14800759,0.232447818,0.048387097
30,0.051333669,0.843482637,0,0.105183694,0,0,0,0.039257294,0.297082228,0.164456233,0.077984085,0.346419098,0.060477454
24,0.031876138,0.718579235,0.004553734,0.220400729,0,0.024590164,0,0.063969897,0.305738476,0.287864534,0.144873001,0.143932267,0.053621825
28,0.003634476,0.749221184,0.014537902,0.178089304,0,0,0.03894081,0.017196456,0.266805628,0.234497134,0.264200104,0.140177176,0.053673788
27,0.024406332,0.852902375,0,0.089050132,0,0,0.003298153,0.085192698,0.224475997,0.162947938,0.31913455,0.142663962,0.065584855
28,0.065984904,0.816411006,0,0.1027514,0.004626248,0,0,0.081595412,0.243482795,0.203597497,0.190823775,0.194734098,0.082377477
28,0.118847007,0.766297118,0.003104213,0.081152993,0.011973392,0.003104213,0.015521064,0.13537997,0.24710619,0.196275793,0.198288878,0.129843986,0.074484147
27,0.063573883,0.883161512,0.009879725,0.032216495,0,0,0.005584192,0.078440367,0.24587156,0.236697248,0.243119266,0.160091743,0.023853211
30,0.040234089,0.863935625,0.008778347,0.070958303,0.014996342,0,0.001097293,0.062118902,0.234756098,0.165777439,0.236661585,0.209984756,0.085365854
30,0.058012636,0.796094199,0.01349799,0.100229753,0.018380241,0.005456634,0.004307869,0.076219512,0.251829268,0.195731707,0.171341463,0.11554878,0.183231707
27,0.076464006,0.772472958,0,0.139500186,0,0,0.010443864,0.064620355,0.264943457,0.212439418,0.195072698,0.226978998,0.032310178
31,0.085463259,0.822683706,0,0.081070288,0.003194888,0.003194888,0,0.034934498,0.294323144,0.126637555,0.182969432,0.211790393,0.143231441
29,0.020011772,0.784579164,0,0.1783402,0,0,0,0.03963964,0.24024024,0.16996997,0.285885886,0.174774775,0.082282282
31,0.016012397,0.882747934,0.001033058,0.084194215,0,0,0,0.05144357,0.214698163,0.208923885,0.166929134,0.285564304,0.06824147
29,0.075757576,0.673659674,0,0.230769231,0,0.016317016,0.003496503,0.129886507,0.196721311,0.190416141,0.122320303,0.259773014,0.097099622
25,0.049786904,0.820612166,0.032158078,0.059473072,0.007748935,0,0,0.122324159,0.215902141,0.244852192,0.226095821,0.139245668,0.038328236
30,0.008970976,0.878979771,0,0.097449428,0.006332454,0,0,0.025559105,0.219737309,0.232339368,0.203230387,0.255946042,0.052183174
28,0.036964981,0.775291829,0.011673152,0.156614786,0.016536965,0,0,0.019191919,0.297979798,0.305050505,0.107070707,0.185858586,0.081818182
31,0.071611983,0.845934379,0,0.07874465,0,0,0.003708987,0.146588814,0.160110633,0.169330055,0.14781807,0.27228027,0.078979717
32,0.041039672,0.814409485,0,0.124487004,0.015959872,0,0,0.144555397,0.185449358,0.133143129,0.197337137,0.251545411,0.045173562
30,0.061215933,0.798742138,0.006289308,0.098951782,0.006708595,0.009224319,0.004612159,0.071907101,0.229120143,0.187583743,0.184010719,0.225547119,0.101831175
24,0.044117647,0.751730104,0.037197232,0.160034602,0.005190311,0,0.001730104,0.14841629,0.330316742,0.121266968,0.213574661,0.061538462,0.124886878
27,0.046511628,0.831395349,0,0.075581395,0.003577818,0.04293381,0,0.12195122,0.282363977,0.100844278,0.218105066,0.202157598,0.064258912
39,0.051847437,0.783075089,0.000595948,0.135578069,0.006555423,0,0,0.028912634,0.197045883,0.107479573,0.162162162,0.215273413,0.253299811
34,0.051369863,0.857876712,0,0.090753425,0,0,0,0.055354994,0.232250301,0.090854392,0.212394705,0.239470517,0.162454874
30,0.02796644,0.857770675,0.002796644,0.100679185,0.003995206,0,0.003196165,0.097821619,0.206329634,0.125359638,0.182901767,0.291409782,0.083847102
34,0.040325203,0.779837398,0,0.143414634,0.003577236,0.002276423,0.020487805,0.07082345,0.18807184,0.169095222,0.174517113,0.253812267,0.111826499
31,0.071627045,0.80024699,0,0.119172584,0,0,0,0.115397406,0.103092784,0.114732291,0.337878284,0.261057532,0.026604589
32,0.055298205,0.885929357,0.007817024,0.045744065,0,0,0,0.12749004,0.171621207,0.145265093,0.187557462,0.271222801,0.066503218
31,0.048020219,0.831508003,0,0.101937658,0.00673968,0.00505476,0.00673968,0.013274336,0.153097345,0.266371681,0.27079646,0.197345133,0.099115044
33,0.076319232,0.750981247,0.004797209,0.148277366,0,0,0,0.069877243,0.201605288,0.166666667,0.182719547,0.254957507,0.107648725
34,0.022492971,0.818181818,0,0.13027179,0.001405811,0,0,0.007190796,0.1936721,0.195589645,0.166347076,0.302972196,0.116011505
37,0.179817499,0.752012882,0,0.068169619,0,0,0,0.035340314,0.24934555,0.093586387,0.226439791,0.194371728,0.166230366
31,0.030559473,0.814292431,0,0.127879643,0.002820874,0.016925247,0,0.034917556,0.226964113,0.190591659,0.203685742,0.245877789,0.091173618
33,0.004856727,0.722680913,0,0.213210296,0,0.023312288,0.035939777,0.080527086,0.138116154,0.235236701,0.219131284,0.156661786,0.109809663
27,0.028089888,0.803370787,0,0.050561798,0,0,0.080524345,0.007707129,0.256262042,0.285163776,0.300578035,0.06743738,0.082851638
37,0.042657343,0.767132867,0,0.020979021,0.151048951,0,0.015384615,0.007304602,0.132943755,0.091307524,0.279766253,0.387143901,0.0752374
38,0.06506611,0.848295059,0.005567154,0.056367432,0.017397356,0,0.00487126,0.024934872,0.222925195,0.171194641,0.137700037,0.261630071,0.112765166
27,0.012061404,0.856359649,0.009137427,0.081871345,0,0.012426901,0.021929825,0.049944506,0.184609693,0.37217906,0.155752867,0.177580466,0.045504994
29,0.03504805,0.797060486,0,0.155455059,0.00508762,0,0.007348785,0.141183363,0.157000586,0.246045694,0.177504394,0.202694786,0.067955477
25,0.013903743,0.82459893,0.043850267,0.097326203,0,0.017112299,0.003208556,0.114967462,0.30802603,0.181127983,0.176789588,0.157266811,0.053145336
23,0.016905072,0.77893368,0.024707412,0.123537061,0,0.010403121,0.018205462,0.186507937,0.314814815,0.223544974,0.145502646,0.083333333,0.025132275
24,0.010958904,0.642191781,0.050958904,0.281643836,0.007123288,0.007123288,0,0.093074792,0.325761773,0.220498615,0.172299169,0.120775623,0.054847645
24,0.051298701,0.824675325,0.007142857,0.078571429,0.018831169,0,0.015584416,0.097193703,0.266940452,0.252566735,0.214236824,0.137577002,0.027378508
24,0.026315789,0.774671053,0.005482456,0.139254386,0.008223684,0.004934211,0.030153509,0.106981982,0.283783784,0.274774775,0.168918919,0.088963964,0.053490991
21,0.037820513,0.658333333,0.030769231,0.237179487,0,0,0.035897436,0.149233844,0.290473018,0.222518321,0.242504997,0.046635576,0.048634244
24,0.021463415,0.791869919,0,0.148943089,0.008130081,0,0.029593496,0.076769691,0.283815221,0.27849784,0.203722167,0.121635095,0.030574942
28,0.15621079,0.759096612,0.008782936,0.067126725,0,0,0,0.033457249,0.144237918,0.390334572,0.183643123,0.229739777,0.0133829
23,0.053900709,0.716666667,0.005673759,0.159219858,0.013829787,0.022695035,0.027304965,0.12143928,0.348950525,0.206146927,0.184782609,0.100824588,0.016491754
21,0.188823529,0.682941176,0,0.105882353,0,0,0.022352941,0.18129079,0.33720087,0.142857143,0.244379985,0.080493111,0.005801305
26,0.064620355,0.722670975,0.028002154,0.14001077,0.006462036,0.015616586,0.014001077,0.137017847,0.273459988,0.219919401,0.230282096,0.085204375,0.028785262
26,0.040613718,0.810920578,0.005415162,0.099729242,0.006768953,0,0.027527076,0.141580433,0.269049859,0.215428034,0.183443086,0.140639699,0.006585136
35,0.031880978,0.823591923,0.036131775,0.090860786,0.011158342,0,0,0.03402854,0.090010977,0.291986828,0.142700329,0.262897914,0.169593853
12,0.013671875,0.78515625,0.049804688,0.122070313,0,0,0.022460938,0.405940594,0.334653465,0.164356436,0.063366337,0.022772277,0.008910891
33,0.093333333,0.817777778,0,0.073777778,0.004444444,0,0.007111111,0.119607843,0.1,0.241176471,0.121568627,0.31372549,0.076470588
34,0.094546532,0.778008299,0,0.101363367,0.007409603,0,0,0.055319149,0.119803601,0.185270049,0.198690671,0.320785597,0.109001637
20,0.126631854,0.718015666,0.007180157,0.122715405,0.017624021,0,0.007832898,0.178624813,0.353512706,0.213751868,0.128550075,0.113602392,0
25,0.022824536,0.603780314,0.132310984,0.104136947,0,0,0.068116976,0.067518248,0.301094891,0.258029197,0.257664234,0.033211679,0.073722628
23,0.056845966,0.814180929,0,0.064792176,0,0,0.061124694,0.108230719,0.259883344,0.271548931,0.272197019,0.061568373,0.014257939
24,0.080347448,0.794064423,0,0.104596453,0.006876583,0,0.014115092,0.057064148,0.300669028,0.338842975,0.172373081,0.092089728,0.018496655
31,0.102941176,0.746803069,0,0.099744246,0,0,0.031329923,0.03064861,0.206699929,0.34640057,0.173200285,0.141126158,0.084818247
19,0.048411498,0.871406959,0,0.061270802,0,0,0,0.193163752,0.396661367,0.254372019,0.113672496,0.004769475,0
19,0.131362094,0.770722249,0.001938924,0.03974794,0.003877848,0.028114397,0.01502666,0.126116071,0.335379464,0.344308036,0.137834821,0.056361607,0
22,0.101987448,0.785041841,0.015167364,0.062761506,0.004707113,0,0.006799163,0.087944089,0.351193943,0.244612697,0.17239371,0.130460105,0.013395457
28,0.192544197,0.751345119,0,0.036510377,0.006917756,0,0.006917756,0.024750119,0.238933841,0.288434079,0.220371252,0.166111376,0.061399334
23,0.038232373,0.855014896,0.00347567,0.05958292,0.006454816,0.007447865,0.015888779,0.069695405,0.296334538,0.290139391,0.229736706,0.089829633,0.014971606
25,0.028827425,0.86482275,0,0.081028438,0,0,0.014024153,0.097071801,0.212194144,0.354191737,0.192940233,0.091456077,0.041716807
26,0.042095416,0.826941066,0.015902713,0.07717493,0,0,0.023386342,0.109375,0.297363281,0.199707031,0.2109375,0.134765625,0.014648438
23,0.082459313,0.809041591,0.019529837,0.046654611,0.005786618,0,0.005063291,0.084745763,0.21639732,0.378793851,0.182499015,0.132045723,0.005518329
26,0.122830441,0.702269693,0.003337784,0.128838451,0,0.025367156,0.006675567,0.025114155,0.366057839,0.200913242,0.225266362,0.152207002,0.02283105
24,0.025043681,0.646476412,0.057076296,0.074548631,0,0.020384391,0.114735003,0.063918757,0.347670251,0.203703704,0.199522103,0.1260454,0.056750299
28,0.07865893,0.780141844,0,0.1379755,0,0.003223727,0,0.06053184,0.247025892,0.236878936,0.227781666,0.169349195,0.032540238
28,0.053910738,0.799823243,0.011931065,0.114007954,0,0,0,0.081270434,0.271835591,0.229799159,0.170948155,0.15646894,0.07659972
23,0.012391574,0.828376704,0,0.100371747,0.009913259,0,0.029120198,0.170012547,0.26097867,0.222082811,0.17314931,0.15621079,0.017565872
28,0.030147895,0.924061433,0,0.045790671,0,0,0,0.062170088,0.292668622,0.207038123,0.147507331,0.208504399,0.071847507
27,0.081015719,0.825876663,0,0.07980653,0,0,0,0.088157895,0.322368421,0.132894737,0.290789474,0.114473684,0.034210526
26,0.044556536,0.85456074,0.007566204,0.075241698,0.008827238,0.009247583,0,0.10866696,0.23933128,0.244610647,0.163660361,0.193576771,0.047074351
24,0.029006526,0.896301668,0.0137781,0.039883974,0.020304569,0,0.000725163,0.089619119,0.347274085,0.159820762,0.175504108,0.171769978,0.056011949
28,0.091123702,0.813031161,0.001416431,0.067516525,0.009442871,0,0.011331445,0.082597403,0.153766234,0.316363636,0.199480519,0.180779221,0.056103896
22,0.02195122,0.766666667,0.004878049,0.13902439,0.021138211,0.017073171,0.000813008,0.177888612,0.285120532,0.123025769,0.228595179,0.181213633,0.004156276
33,0.027124774,0.878842676,0,0.064195298,0,0,0.015370705,0.05204461,0.165427509,0.23605948,0.203531599,0.251858736,0.048327138
21,0.037148594,0.794176707,0,0.115461847,0,0,0,0.115745568,0.406673618,0.15641293,0.177267987,0.107403545,0.03649635
32,0.109581789,0.67813658,0.005823187,0.174695606,0.020645844,0.011116993,0,0.058263971,0.228299643,0.24078478,0.193222354,0.125445898,0.135552913
32,0.099914603,0.664389411,0.032450897,0.075149445,0,0.023057216,0.03501281,0.139468691,0.231499051,0.238140417,0.243833017,0.025616698,0.04743833
28,0.038388174,0.816881259,0.010014306,0.106103958,0.005722461,0,0.006437768,0.078105629,0.198611455,0.284155715,0.134887181,0.25043392,0.0538061
35,0.021978022,0.56187291,0,0.206402293,0,0.005733397,0.132345915,0.039570103,0.184171959,0.164631168,0.3629702,0.063507572,0.108939912
25,0.014811032,0.707354443,0,0.161389173,0.017875383,0.004085802,0.088355465,0.074131674,0.449455677,0.228615863,0.082944531,0.09694142,0.035251426
29,0.0845186,0.860503282,0,0.027899344,0,0,0.009299781,0.027188527,0.20585599,0.308037048,0.268001195,0.155363012,0.022109352
30,0.044824399,0.729667283,0,0.137707948,0,0,0.069316081,0.034833091,0.178519594,0.237542332,0.303821964,0.133526851,0.086598936
29,0,0.73578146,0.035826243,0.18450515,0,0.007165249,0.014778325,0.018360949,0.212270488,0.252127183,0.307657859,0.145991939,0.035378415
27,0,0.779160187,0,0.191809228,0,0,0.009849663,0.038880249,0.239502333,0.302229134,0.272161742,0.078797304,0.062726801
28,0.027737226,0.744525547,0.015328467,0.198540146,0.002919708,0,0,0.032282282,0.295045045,0.201951952,0.282282282,0.129129129,0.037537538
28,0.012539185,0.784743992,0,0.136886102,0,0.008359457,0.057471264,0.064550265,0.137566138,0.268783069,0.312169312,0.136507937,0.08042328
25,0.006236358,0.656064858,0.032117244,0.291237917,0,0.01184908,0,0.100407907,0.233134609,0.21054283,0.268591152,0.15720113,0.018826483
28,0.009407858,0.690094079,0,0.183729939,0.002767017,0,0.114001107,0.040223464,0.239106145,0.240223464,0.296648045,0.110055866,0.039664804
26,0.028896673,0.706654991,0.089316988,0.125218914,0,0.017513135,0.032399299,0.056807935,0.366095582,0.137060415,0.19116321,0.165915239,0.073038774
30,0.021256932,0.742144177,0.021256932,0.175600739,0,0,0.029574861,0.019830028,0.285174693,0.247403211,0.162417375,0.203021719,0.06421152
31,0.034897714,0.741275572,0.007220217,0.19253911,0,0,0.024067389,0.079800499,0.255610973,0.204488778,0.168329177,0.165835411,0.074812968
27,0,0.77483871,0,0.176129032,0.003225806,0,0.033548387,0.049677419,0.320645161,0.247741935,0.160645161,0.134193548,0.057419355
28,0.017676768,0.863636364,0,0.108585859,0,0,0.01010101,0.064267352,0.22622108,0.233076264,0.269065981,0.148243359,0.027420737
30,0.026222895,0.706505295,0.00706001,0.187594554,0,0,0.064548664,0.040911445,0.189539099,0.20093216,0.297773175,0.154324184,0.107198343
31,0.030130293,0.616449511,0.021986971,0.140879479,0,0.019543974,0.151465798,0.043660789,0.255247691,0.150293871,0.269521411,0.106633081,0.138539043
22,0.036523347,0.522422561,0.160425335,0.122977346,0,0.022191401,0.126213592,0.158349328,0.378598848,0.153550864,0.157389635,0.055662188,0.093090211
19,0.070748299,0.717687075,0.040816327,0.049659864,0,0,0.108843537,0.199853587,0.374816984,0.230600293,0.10102489,0.060761347,0.032942899
23,0.045076586,0.763238512,0.022757112,0.03238512,0,0,0.104157549,0.172318973,0.363886343,0.236480293,0.164069661,0.010999083,0.005499542
27,0.154308617,0.79759519,0.01002004,0.028056112,0.01002004,0,0,0.066350711,0.165876777,0.177725118,0.418246445,0.171800948,0
23,0.004288165,0.870497427,0.006861063,0.027444254,0,0.007718696,0.060034305,0.129198966,0.364341085,0.304048234,0.080964686,0.066322136,0.020671835
22,0.047340426,0.611702128,0.063829787,0.215957447,0,0.019148936,0.028191489,0.147962032,0.297599107,0.326633166,0.124511446,0.040759352,0.034059185
22,0.011880377,0.564932405,0.024170422,0.187628021,0,0.043424826,0.158541581,0.102819237,0.297263682,0.31053068,0.172056385,0.080845771,0.031509121
22,0.064327485,0.684860299,0.011046134,0.055880442,0,0.055230669,0.055230669,0.086111111,0.436805556,0.190277778,0.172916667,0.083333333,0.00625
24,0.049467275,0.703196347,0.036910198,0.086377473,0,0.01978691,0.03805175,0.081665332,0.383506805,0.226581265,0.220176141,0.037630104,0.006405124
18,0.1,0.807772021,0.007772021,0.044559585,0.006217617,0.004145078,0.021761658,0.166378814,0.436384571,0.248704663,0.113413932,0.017846862,0
21,0.052517986,0.814388489,0.011510791,0.021223022,0,0.007913669,0.036690647,0.080485953,0.408504176,0.254365983,0.181093394,0.029612756,0.038724374
21,0,0.69550931,0.013143483,0.197152245,0,0.015334064,0.066812705,0.098576123,0.409638554,0.235487404,0.169769989,0.049288061,0.023001095
17,0.049212598,0.715879265,0.045275591,0.153543307,0,0.003937008,0.026246719,0.134575569,0.479641132,0.171152519,0.209109731,0.005521049,0
17,0.063305643,0.69492982,0.040676024,0.118590662,0,0.047264394,0.035233457,0.071559633,0.517431193,0.259327217,0.13853211,0.009480122,0.003669725
20,0.037828215,0.57587895,0.054294615,0.298175345,0.007120605,0,0.02670227,0.088344126,0.461609621,0.158186864,0.208603145,0.083256244,0
19,0.006441224,0.799785293,0.017713366,0.117552335,0.004294149,0.005367687,0.045625335,0.10534846,0.416531605,0.215559157,0.183684495,0.066450567,0.012425716
30,0.027522936,0.559633028,0,0.213630406,0,0,0.153342071,0.022911051,0.349056604,0.272237197,0.222371968,0.005390836,0.02425876
23,0.034138218,0.56244796,0.029558701,0.175270608,0.002914238,0.033721898,0.087010824,0.071982759,0.430172414,0.209913793,0.156465517,0.081034483,0.021551724
