Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population
number_of_years_of_education,diversity,health_insurance_public_rate,health_insurance_none_rate,age_median,age_18_24_rate,age_25_34_rate,age_more_than_85_rate,age_75_84_rate,age_35_44_rate,age_45_54_rate,age_65_74_rate,age_55_64_rate,age_10_14_rate,age_15_17_rate,age_5_9_rate,household_type_family_rate,dropout_16_19_inschool_rate,household_count,average_household_size,housing_unit_count,housing_unit_occupied_count,housing_unit_median_value,housing_unit_median_gross_rent,education_less_than_high_school_rate,education_high_school_graduate_rate,education_college_rate,education_bachelor_rate,education_master_rate,education_professional_school_rate,education_doctoral_rate,race_white_rate,race_black_africa_rate,race_indian_alaska_rate,race_asian_rate,race_islander_rate,race_other_rate,race_two_more_rate,population,population_density
12.54738331,0.067706487,0.52183908,0.131494253,37.7,0.093793103,0.11862069,0.031724138,0.069425287,0.097471264,0.087356322,0.093793103,0.151724138,0.092873563,0.022528736,0.07908046,0.640462428,0.927536232,865,2.51,1021,865,70200,488,0.158415842,0.425742574,0.280763791,0.106082037,0.021923621,0.004950495,0.002121641,0.965057471,0,0.002298851,0.00183908,0,0,0.030804598,2175,236.7026
12.27185214,0.144804808,0.464522987,0.186021791,39.6,0.115730049,0.125994355,0.025660765,0.078778548,0.093405183,0.121375417,0.118296125,0.102899666,0.052604568,0.050551706,0.049781884,0.608974359,0.803921569,1716,2.19,2013,1716,70000,525,0.197535618,0.409703504,0.29303042,0.076241817,0.013477089,0.010011552,0,0.923274314,0.004875545,0,0.002566076,0,0.047472415,0.02181165,3897,266.7514
11.80196721,0.112272568,0.420627376,0.183460076,43.4,0.087927757,0.146387833,0.011406844,0.064163498,0.119296578,0.145437262,0.101711027,0.136406844,0.034220532,0.039448669,0.060836502,0.651735722,0.953642384,893,2.36,1133,893,53700,435,0.241311475,0.474098361,0.215081967,0.045901639,0.019672131,0.003934426,0,0.941539924,0.017110266,0.014258555,0,0,0,0.027091255,2104,9.760196
12.43839647,0.113814967,0.521728395,0.165432099,40.6,0.090617284,0.095061728,0.004938272,0.06962963,0.117777778,0.100493827,0.131604938,0.151851852,0.056790123,0.029135802,0.084197531,0.637897469,1,1541,2.63,2123,1541,78600,363,0.185362266,0.399779331,0.309672674,0.057374035,0.033100405,0.014711291,0,0.939506173,0,0.001234568,0,0,0,0.059259259,4050,12.16783
12.67090771,0.024470198,0.556743656,0.129027659,49.1,0.059269663,0.084831461,0.01741573,0.097893258,0.094101124,0.149016854,0.141853933,0.154494382,0.068960674,0.043679775,0.051825843,0.640148951,0.770318021,2954,2.36,3716,2954,99200,515,0.216672997,0.326053931,0.266236232,0.120964679,0.036460311,0.03361185,0,0.987640449,0.000702247,0,0,0,0.002106742,0.009550562,7120,42.78379
12.12597311,0.026558837,0.505183312,0.163084703,44.6,0.083944374,0.126169406,0.016940582,0.06346397,0.103666245,0.162831858,0.128192162,0.113274336,0.05335019,0.04323641,0.041719343,0.644484412,0.996688742,1668,2.37,2160,1668,58700,531,0.209483369,0.421443737,0.294762916,0.035739561,0.038570418,0,0,0.986599241,0.001264223,0.004804046,0.001264223,0,0,0.006068268,3955,15.83073
12.72111877,0.078391847,0.517110266,0.11670079,39.8,0.090985442,0.156774916,0.04787234,0.082586786,0.104143337,0.136618141,0.072788354,0.089865622,0.045912654,0.054871221,0.062709966,0.5238982,0.828451883,1611,2.11,1669,1611,68800,511,0.153627888,0.375354682,0.315768139,0.125253344,0.022294285,0.003242805,0.004458857,0.95968645,0.019036954,0.002799552,0,0,0.015117581,0.003359462,3572,279.2074
12.44462428,0.086410787,0.427930095,0.152477152,43.2,0.053981744,0.076329871,0.013220019,0.056814605,0.134403525,0.118035883,0.118508026,0.163361662,0.092697513,0.046584828,0.073654391,0.797160243,1,2465,2.53,3050,2465,81000,435,0.207630058,0.391445087,0.245780347,0.096184971,0.043930636,0.007398844,0.007630058,0.955146364,0.005980485,0.001573812,0,0.000157381,0.001888574,0.035253384,6354,16.78522
12.28263841,0.117721131,0.413320737,0.164619745,42.9,0.066839868,0.097779877,0.010864431,0.063297119,0.106754842,0.141709967,0.116674539,0.153991497,0.098252244,0.040151157,0.054794521,0.731977819,1,1623,2.61,1982,1623,81900,630,0.192754614,0.433356118,0.255297334,0.08885851,0.026657553,0.003075871,0,0.938119981,0,0.012517714,0.045111006,0,0,0.004251299,4234,18.61412
12.58375242,0.193557272,0.353373232,0.137649619,43.1,0.089203155,0.102257275,0.026924123,0.04541746,0.125645907,0.179494153,0.087299429,0.135980419,0.067990209,0.031275496,0.059015502,0.732954545,0.928870293,1408,2.49,1719,1408,89500,632,0.16827853,0.398839458,0.27582205,0.121470019,0.033655706,0.001934236,0,0.896382921,0.026924123,0.036986674,0.025292358,0,0,0.014413924,3677,25.61016
12.19137867,0.192722484,0.410263761,0.118979358,44.5,0.050385463,0.094162996,0.029735683,0.05561674,0.164647577,0.1594163,0.109030837,0.128303965,0.050110132,0.05534141,0.056442731,0.61933739,0.963235294,1479,2.34,1795,1479,81200,506,0.20735786,0.420661464,0.269044965,0.076923077,0.019695281,0.001486436,0.004830918,0.896200441,0.045429515,0,0.042125551,0,0,0.016244493,3632,252.7164
12.78100607,0.079415834,0.449340624,0.097780637,49.1,0.047603731,0.12383403,0.02026375,0.058539723,0.072692184,0.154712126,0.15535542,0.15632036,0.077838533,0.03152139,0.063686073,0.697692308,0.966386555,1300,2.39,1525,1300,85500,533,0.142237641,0.379011275,0.323937554,0.124457936,0.022983521,0.005637467,0.001734605,0.958829206,0,0.004503056,0,0,0.001929881,0.034737858,3109,25.30529
12.34954407,0.114806223,0.567554822,0.162697477,35.6,0.125,0.091850829,0.041896869,0.060773481,0.100368324,0.132826888,0.072744015,0.105432781,0.069290976,0.036372007,0.078268877,0.664936563,0.98028169,1734,2.43,1932,1734,81400,558,0.175151976,0.468085106,0.230243161,0.098404255,0.01899696,0.001139818,0.007978723,0.94014733,0.025782689,0,0,0,0.023020258,0.011049724,4344,492.4019
12.21812894,0.062298609,0.47687188,0.08718802,41,0.098502496,0.078535774,0.021630616,0.04093178,0.157071547,0.123460899,0.125124792,0.139767055,0.017304493,0.078202995,0.062229617,0.736150235,1,1065,2.65,1180,1065,79700,614,0.155113912,0.534658265,0.21376636,0.083858459,0.012603005,0,0,0.968053245,0.01031614,0,0,0,0,0.021630616,3005,15.73022
12.60204483,0.128532365,0.389263631,0.119730185,45.8,0.079820124,0.107363687,0.029229904,0.059021922,0.09668353,0.163575042,0.101742552,0.157110736,0.075885329,0.01658235,0.056773468,0.684827586,0.896103896,1450,2.45,1722,1450,95600,543,0.143138026,0.465198584,0.242626819,0.106567047,0.03971687,0.002752654,0,0.932546374,0.029792018,0.029510961,0,0,0,0.008150646,3558,24.31259
12.52779995,0.136451512,0.36312003,0.094093147,44.2,0.050491679,0.084341906,0.02704236,0.068267776,0.136535552,0.153177005,0.099470499,0.142019667,0.075453858,0.056164902,0.055219365,0.736671303,0.917293233,2157,2.45,2417,2157,92000,564,0.14179303,0.488427773,0.220005321,0.128225592,0.017291833,0,0.004256451,0.927950076,0.04387292,0.00586233,0,0,0,0.022314675,5288,25.47397
12.83215755,0.344044069,0.438452521,0.169011333,35.4,0.092456041,0.128190584,0.027226319,0.051238419,0.12195122,0.136131594,0.097560976,0.08092267,0.060881074,0.050103989,0.086027604,0.716088328,1,1902,2.64,2161,1902,93700,674,0.186654909,0.385949442,0.220752499,0.105526161,0.064961787,0.024985303,0.0111699,0.786349026,0.193231235,0,0,0,0.00453772,0.015882019,5289,172.2861
13.0050578,0.228035369,0.573988971,0.133272059,36.2,0.106158088,0.122702206,0.017922794,0.058823529,0.145220588,0.083180147,0.087316176,0.120863971,0.068933824,0.032169118,0.098345588,0.604408353,0.886178862,862,2.51,1061,862,87300,571,0.208092486,0.219653179,0.356936416,0.126445087,0.060693642,0.01300578,0.01517341,0.871323529,0.111672794,0,0,0,0,0.017003676,2176,122.8197
12.78922594,0.451262563,0.432631968,0.119970469,41.5,0.095607235,0.135105205,0.027316353,0.023255814,0.103359173,0.143595423,0.107419712,0.165743817,0.054632706,0.045404208,0.053156146,0.653133274,0.945578231,1133,2.39,1323,1133,88900,716,0.106171548,0.468096234,0.289225941,0.097280335,0.035564854,0.003661088,0,0.669250646,0.317460317,0.003691399,0,0,0.005167959,0.004429679,2709,37.34179
12.54012138,0.139074655,0.424880383,0.092822967,45.1,0.100478469,0.129186603,0.018181818,0.050239234,0.076555024,0.136842105,0.120574163,0.177990431,0.044019139,0.015789474,0.06507177,0.707459207,1,858,2.44,1041,858,86900,548,0.169251517,0.383007417,0.325016858,0.089683075,0.029669589,0.003371544,0,0.926794258,0.037320574,0.003349282,0.005263158,0,0.00430622,0.022966507,2090,27.01684
12.41761266,0.076747609,0.421394651,0.15296176,46.5,0.081094405,0.086024156,0.031550407,0.073206803,0.108454523,0.157259058,0.099087996,0.160956372,0.051022923,0.041656396,0.050036973,0.72169513,1,1581,2.53,2157,1581,81000,374,0.182662539,0.430684555,0.251805986,0.083247334,0.050911593,0.000687994,0,0.960315504,0,0.005422726,0.002464876,0,0,0.031796894,4057,17.48804
12.52701359,0.102197208,0.554192741,0.133917397,49.7,0.047058824,0.101627034,0.023529412,0.047058824,0.109637046,0.113892365,0.180225282,0.17922403,0.075594493,0.03379224,0.059073842,0.627530364,0.95620438,1729,2.31,2522,1729,86400,354,0.179317203,0.416639045,0.248259861,0.109380179,0.035797149,0.004971826,0.005634736,0.946933667,0,0.022277847,0.006758448,0,0,0.024030038,3995,6.783735
10.8137146,0.606182502,0.404652687,0.230176933,30.1,0.083651399,0.147423664,0.014631043,0.035782443,0.113549618,0.107029262,0.059637405,0.094783715,0.088899491,0.043575064,0.109891858,0.73757349,0.870967742,1871,3.26,2026,1871,71500,547,0.461687951,0.29150472,0.183786785,0.046363132,0.014158801,0.002498612,0,0.427003817,0.08571883,0.009382952,0.014631043,0.000477099,0.451335878,0.011450382,6288,865.2936
12.23271173,0.374493501,0.368187423,0.150184957,39.4,0.104808878,0.07891492,0.007151665,0.063378545,0.16325524,0.113193588,0.090998767,0.117879162,0.08458693,0.040690506,0.067324291,0.702208202,1,1585,2.56,1737,1585,82100,519,0.204739705,0.409479409,0.298756799,0.041569542,0.04040404,0.005050505,0,0.775339088,0,0.039704069,0,0,0.145745993,0.039210851,4055,18.41131
12.27983748,0.219957067,0.403866432,0.187346221,38.9,0.090333919,0.128646749,0.017223199,0.035852373,0.123022847,0.142706503,0.105799649,0.13884007,0.062917399,0.021792619,0.085764499,0.650220264,0.897727273,1135,2.51,1299,1135,69200,578,0.167597765,0.455561199,0.313357034,0.032503809,0.028440833,0.00253936,0,0.879086116,0.081195079,0.003866432,0,0,0.017574692,0.01827768,2845,16.20672
11.93206198,0.380483468,0.409715407,0.223503435,35.8,0.088235294,0.110294118,0.010539216,0.039705882,0.143137255,0.144117647,0.07745098,0.091666667,0.042647059,0.07745098,0.093627451,0.735175202,0.996575342,1484,2.75,1816,1484,53600,539,0.301549464,0.286849424,0.304330552,0.061183949,0.043305522,0,0.002781089,0.765931373,0.017401961,0.025245098,0,0,0.178186275,0.013235294,4080,25.17433
12.79467186,0.070553905,0.400765184,0.142515543,44.4,0.06527977,0.119320899,0.019368723,0.042324247,0.12673362,0.166427547,0.113342898,0.148493544,0.045671927,0.049497848,0.053802009,0.682464455,0.876033058,1688,2.48,1848,1688,110900,629,0.163417804,0.358674464,0.279077323,0.151397011,0.047433398,0,0,0.963892874,0.008847441,0.005738881,0.008130081,0,0,0.013390722,4182,54.82474
12.40190609,0.244467886,0.366840149,0.157769517,31.3,0.139191514,0.189220183,0.006307339,0.032683486,0.099053899,0.131737385,0.054615826,0.103067661,0.043291284,0.018061927,0.079415138,0.547239718,0.930232558,2699,2.49,3337,2699,87400,630,0.237099024,0.30288238,0.313342631,0.09948861,0.033007903,0.006276151,0.007903301,0.866399083,0.032826835,0.015911697,0.009461009,0,0.020068807,0.055332569,6976,918.0364
13.22030879,0.258278236,0.222244094,0.125787402,21.1,0.592044581,0.084550346,0.027094543,0.053612606,0.04707917,0.061106841,0.021906226,0.028247502,0.016525749,0.013835511,0.028247502,0.564032698,0.991759859,1101,2.14,1251,1101,95700,649,0.141330166,0.321258907,0.302256532,0.171021378,0.02672209,0.024346793,0.013064133,0.856072252,0.086856264,0.004803997,0.028631822,0,0.001921599,0.021714066,5204,905.6391
13.44331017,0.193283247,0.429640288,0.16676259,38.6,0.134992888,0.127027027,0.033285917,0.050071124,0.114224751,0.09601707,0.109246088,0.125035562,0.078520626,0.022332859,0.050640114,0.604708363,0.859296482,2846,2.42,3005,2846,135100,620,0.144874023,0.295395308,0.286272806,0.152910513,0.08210252,0.016290182,0.022154648,0.89658606,0.034566145,0.012375533,0.00227596,0,0.03086771,0.023328592,7030,2420.831
11.93305754,0.073772032,0.428091918,0.180996643,42,0.121352956,0.105344694,0.013426285,0.063258456,0.123676736,0.164988381,0.093209398,0.122643945,0.042602634,0.045442809,0.031241931,0.65871438,0.989304813,1509,2.57,1897,1509,77900,592,0.261752539,0.418954494,0.21963144,0.044377586,0.044753667,0.005265137,0.005265137,0.961786729,0,0,0,0,0.003872967,0.034340305,3873,9.477126
12.69227928,0.079495321,0.436852491,0.082141095,32.5,0.089130435,0.182850242,0.02294686,0.04057971,0.10410628,0.117149758,0.085024155,0.101207729,0.042995169,0.054589372,0.104589372,0.713602187,1,1463,2.77,1696,1463,95700,589,0.192463982,0.285186553,0.366457333,0.120797931,0.023272996,0.008127078,0.003694126,0.959178744,0.011111111,0.002415459,0.010144928,0,0.001449275,0.015700483,4140,92.62794
13.20511062,0.050540098,0.368882313,0.138288186,39.5,0.099248805,0.115297064,0.011950831,0.037901206,0.132142044,0.151035739,0.087753244,0.127589347,0.074778056,0.048258593,0.058729797,0.742048346,0.96119403,3144,2.79,3432,3144,124000,793,0.135825759,0.376436289,0.244897959,0.135997256,0.082318642,0.006002401,0.018521694,0.974277259,0.006032324,0.001138174,0.001251992,0,0.003414523,0.013885727,8786,103.6426
12.5385465,0.344525006,0.293931332,0.192449005,30.6,0.118577575,0.133763604,0.016198431,0.030245507,0.13705391,0.139331815,0.041128828,0.075170843,0.081371805,0.028853455,0.100733991,0.726800554,1,2888,2.73,3160,2888,113600,676,0.218466976,0.326043738,0.26993594,0.138281423,0.035343495,0.001104484,0.010823945,0.80005062,0.101493293,0.001138952,0,0,0.062009618,0.035307517,7902,354.8778
13.10414383,0.164506013,0.353846154,0.118047337,41.5,0.088609467,0.104289941,0.018786982,0.042751479,0.10147929,0.145266272,0.108284024,0.153846154,0.085059172,0.032544379,0.07943787,0.732438832,1,2534,2.67,2808,2534,145900,681,0.131111598,0.322078492,0.355404517,0.141635606,0.032229774,0.010743258,0.006796755,0.912573964,0.012721893,0.013017751,0.015532544,0,0,0.046153846,6760,143.9128
12.07422134,0.048848093,0.459277541,0.110836886,38.2,0.058783935,0.136414629,0.009199013,0.061925062,0.140901952,0.125645053,0.068431681,0.134619699,0.076284496,0.033879291,0.074489567,0.735467015,1,1531,2.91,1941,1531,85300,670,0.230616302,0.413187541,0.261762757,0.05666004,0.031146455,0.002982107,0.003644798,0.975095356,0,0,0,0,0.01637873,0.008525914,4457,42.71461
12.69773924,0.471879478,0.403166118,0.153166118,38.8,0.069720308,0.100324281,0.017430077,0.03891366,0.133968383,0.146736927,0.090798541,0.126266721,0.090190515,0.053911634,0.066477503,0.705149972,0.8,1767,2.75,2195,1767,86000,592,0.16104057,0.360173428,0.337875503,0.091049861,0.048931558,0.00092908,0,0.677746251,0.254965545,0.001013377,0,0,0.061207945,0.005066883,4934,30.14302
12.43391431,0.189111752,0.365835223,0.20861678,42.4,0.076520439,0.116151545,0.026171486,0.041375872,0.112911266,0.156031904,0.093968096,0.139830508,0.068544367,0.054586241,0.06555334,0.771989175,0.957805907,1478,2.69,1927,1478,79500,573,0.211692084,0.375816993,0.255628177,0.094045025,0.057371097,0.005446623,0,0.898803589,0.040877368,0.020937188,0.000747757,0,0.02891326,0.009720837,4012,9.622803
12.21122001,0.625463655,0.497139085,0.195202465,36,0.091126058,0.127793448,0.024083315,0.06378824,0.108917336,0.117379041,0.087220655,0.112822738,0.076372315,0.02039488,0.092210892,0.644124169,0.964285714,1804,2.51,2111,1804,92100,520,0.290638729,0.269347753,0.282527881,0.099019939,0.037850625,0.018249409,0.002365664,0.482100239,0.332610111,0.008027772,0,0,0.177261879,0,4609,580.4109
14.02938433,0.094973445,0.457719162,0.188906129,55.1,0.048956357,0.067552182,0.032258065,0.075521822,0.114231499,0.129411765,0.132827324,0.261859583,0.061100569,0.022390892,0.032258065,0.470916335,0.860465116,1255,2.04,1693,1255,165100,636,0.054570896,0.305970149,0.317164179,0.207089552,0.083955224,0.020522388,0.010727612,0.950664137,0.002656546,0.008728653,0,0,0.003795066,0.034155598,2635,130.5401
13.694324,0.076141089,0.547593083,0.152671756,57.3,0.058887677,0.084748403,0.031469076,0.089889391,0.056550865,0.095186166,0.220283533,0.21233837,0.052344602,0.027262814,0.040348964,0.616666667,0.663829787,3120,2.04,4082,3120,153400,710,0.079227434,0.268821443,0.455065037,0.088884509,0.075482854,0.006109578,0.026409145,0.960897336,0.017136626,0.011372488,0,0,0,0.01059355,6419,43.82956
12.18155747,0.127807476,0.390859386,0.212393102,33.4,0.070791604,0.143092331,0.013856496,0.037728083,0.131842502,0.136507065,0.076004939,0.08286459,0.075044588,0.045548086,0.093428454,0.703465982,1,2337,3.05,2717,2337,106400,592,0.212662696,0.450253695,0.20891242,0.086256342,0.035958526,0.004412089,0.001544231,0.932775415,0.004801756,0.002469475,0,0.044176156,0.004938949,0.010838249,7289,187.8983
12.50290886,0.086445037,0.422888889,0.110666667,45.1,0.081111111,0.085777778,0.019777778,0.07,0.101555556,0.150222222,0.117555556,0.142666667,0.040888889,0.063777778,0.082666667,0.735714286,0.981081081,1680,2.68,1918,1680,100900,648,0.164511959,0.40885585,0.290239173,0.118939884,0.017453135,0,0,0.955333333,0.000222222,0.004666667,0.008888889,0.002888889,0,0.028,4500,27.11213
12.02451413,0.136337257,0.386042403,0.199204947,39.5,0.095995289,0.099528857,0.007508834,0.03828033,0.133981154,0.137809187,0.106890459,0.142667845,0.063309776,0.036071849,0.07081861,0.714119923,0.95,2585,2.63,3151,2585,81200,563,0.279814488,0.321775618,0.278047703,0.083480565,0.026060071,0.007508834,0.003312721,0.92844523,0.000441696,0.00647821,0.009717314,0.000441696,0.031213192,0.023262662,6792,26.25656
12.05864662,0.336444689,0.416247582,0.12959381,46.7,0.055597579,0.122919818,0.023827534,0.046898638,0.099848714,0.181543116,0.113842663,0.165658094,0.028744327,0.039712557,0.052193646,0.78148855,1,1048,2.47,1458,1048,72100,618,0.19197995,0.50726817,0.202506266,0.084711779,0.013032581,0,0.000501253,0.790847201,0.194780635,0.001134644,0,0,0,0.013237519,2644,7.75534
12.25157955,0.39519624,0.419454056,0.152249135,39.8,0.132256824,0.0757401,0.030757401,0.06805075,0.128796617,0.132641292,0.100730488,0.132641292,0.036908881,0.029603998,0.0911188,0.648096565,1,1077,2.34,1431,1077,66700,705,0.193566916,0.47731189,0.218265365,0.058587019,0.03848363,0.005169443,0.008615738,0.736639754,0.249134948,0,0.004229143,0,0.001153403,0.008842753,2601,9.042095
13.05747784,0.171973246,0.343889644,0.138915873,38.9,0.061006412,0.129395765,0.003497183,0.034194677,0.119875656,0.134058675,0.102389742,0.156013212,0.058092092,0.049154847,0.097338255,0.785410011,1,1878,2.74,2230,1878,107700,723,0.113525879,0.389476694,0.345152988,0.086073778,0.038318559,0.011438376,0.016013726,0.906547503,0.077715174,0,0.003691471,0,0,0.012045852,5147,20.61671
12.702761,0.026625892,0.286983155,0.093721286,41.7,0.089739663,0.128024502,0.015620214,0.063705972,0.113323124,0.183767228,0.083920368,0.121592649,0.062787136,0.04287902,0.033996937,0.792733278,1,1211,2.7,1493,1211,118700,671,0.095772217,0.515962036,0.268766178,0.090163934,0.025452977,0.001725626,0.002157032,0.986523737,0,0.01194487,0,0,0,0.001531394,3265,25.35913
12.51163564,0.179228899,0.445949157,0.101449275,42.3,0.064148254,0.115229271,0.019482062,0.045854122,0.131860299,0.169636493,0.103349964,0.129246852,0.044903778,0.050605845,0.067712046,0.680992736,0.976095618,1652,2.55,1859,1652,78400,590,0.146941489,0.482380319,0.255319149,0.070146277,0.032912234,0.012300532,0,0.903777619,0.058683773,0.005226895,0.000237586,0.000950344,0.016155856,0.014967926,4209,17.87989
13.44792833,0.066528559,0.349507202,0.091546626,36.6,0.094791091,0.123320449,0.021166943,0.044174489,0.137493098,0.130866924,0.09387079,0.106570955,0.088717099,0.037548316,0.063316768,0.724268178,1,2118,2.49,2238,2118,136600,718,0.086506159,0.374860022,0.268756999,0.193169093,0.068868981,0.007838746,0,0.965948831,0.007178355,0,0.014356709,0,0,0.012516105,5433,301.7952
12.16997167,0.513742824,0.3875,0.094444444,47.1,0.059670782,0.054869684,0.020576132,0.037037037,0.146776406,0.147462277,0.131001372,0.18861454,0.07133059,0.0260631,0.086419753,0.674193548,1,620,2.32,958,620,58800,515,0.164305949,0.554296506,0.166194523,0.098205855,0.016997167,0,0,0.534293553,0.4478738,0.002057613,0.002057613,0,0,0.013717421,1458,4.006407
12.22748092,0.265627446,0.424157303,0.142134831,49.1,0.056741573,0.050561798,0.02247191,0.062359551,0.134831461,0.157865169,0.140449438,0.16741573,0.035955056,0.051685393,0.074719101,0.686713287,1,715,2.49,1023,715,54400,557,0.192366412,0.448854962,0.259541985,0.070229008,0.021374046,0.007633588,0,0.846629213,0.130898876,0,0,0,0.021348315,0.001123596,1780,6.373868
12.42049587,0.538568077,0.474271845,0.160194175,40.3,0.093520518,0.105615551,0.026781857,0.071058315,0.113174946,0.118358531,0.090280778,0.128077754,0.093304536,0.053347732,0.061771058,0.621014114,0.788235294,1913,2.16,2319,1913,73600,521,0.160991736,0.511735537,0.177520661,0.103471074,0.040330579,0.005950413,0,0.448164147,0.509071274,0,0.037580994,0,0.003455724,0.001727862,4630,191.2905
15.9456869,0.203676801,0.287615426,0.036393265,45.8,0.059151194,0.089920424,0.032360743,0.052519894,0.137665782,0.121220159,0.119098143,0.194429708,0.05596817,0.030503979,0.05464191,0.598470363,1,1569,2.34,1769,1569,475600,879,0.033368832,0.112531061,0.196308129,0.322328718,0.207312744,0.104721335,0.02342918,0.890450928,0.012201592,0.004244032,0.032891247,0,0.043501326,0.016710875,3770,3750.961
12.84769948,0.516050026,0.397606838,0.295555556,28.9,0.118461538,0.210940171,0.01008547,0.010940171,0.138461538,0.098632479,0.03965812,0.078290598,0.043931624,0.07965812,0.085811966,0.497599302,0.97752809,2291,2.55,2771,2291,106300,731,0.18491555,0.283634246,0.366336634,0.086779266,0.065812464,0,0.01252184,0.673846154,0.05008547,0.002222222,0.068547009,0.01965812,0.143076923,0.042564103,5850,9948.169
